Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
119252,COMPSCI 308,Bio-Inspired Multi-Agent Syste,1,Computer Science,"Nagpal,Radhika",0,2,0,0,0,0,0,2
116301,COMPSCI 310,Computational Mechanism Design,1,Computer Science,"Parkes,David",0,4,0,0,0,0,0,4
143299,COMPSCI 312,"Collaborative Systems, AI",1,Computer Science,"Grosz,Barbara J.",0,1,0,0,0,0,0,1
124155,COMPSCI 314,Visual Computing,1,Computer Science,"Pfister,Hanspeter",0,6,0,0,0,0,0,6
125388,COMPSCI 316,Social Computing: Comptn & Eco,1,Computer Science,"Chen,Yiling",0,2,0,0,0,0,0,2
156744,COMPSCI 320,Data Systems Design,1,Computer Science,"Idreos,Stratos",0,4,0,0,0,0,0,4
113643,COMPSCI 322,"Databases, Operating System",1,Computer Science,"Seltzer,Margo I.",0,6,0,0,0,0,0,6
111666,COMPSCI 324,Human-Computer Comm,1,Computer Science,"Shieber,Stuart M.",0,2,0,0,0,0,0,2
126331,COMPSCI 326,Intel Interactive Systems,1,Computer Science,"Gajos,Krzysztof Z",0,3,0,0,0,0,0,3
160962,COMPSCI 327,Tools for Communication,1,Computer Science,"Sudan,Madhu",0,2,0,0,0,0,0,2
116858,COMPSCI 344,Computer Architecture,1,Computer Science,"Brooks,David",0,8,0,0,0,0,0,8
120091,COMPSCI 348,Computer Vision,1,Computer Science,"Zickler,Todd",0,2,0,0,0,0,0,2
113027,COMPSCI 356,Computational Complexity,1,Computer Science,"Valiant,Leslie G.",0,1,0,0,0,0,0,1
115136,COMPSCI 358,Computational Complexity,1,Computer Science,"Vadhan,Salil P.",0,4,0,0,0,0,0,4
109883,COMPSCI 360,Online and Randomized Algorith,1,Computer Science,"Mitzenmacher,Michael D.",0,2,0,0,0,0,0,2
160959,COMPSCI 362,Software Systems,1,Computer Science,"Mickens,James",0,1,0,0,0,0,0,1
126329,COMPSCI 364,Programming Lang and Security,1,Computer Science,"Chong,Stephen",0,4,0,0,0,0,0,4
204561,COMPSCI 372,Topics in Theory for Society,1,Computer Science,"Dwork,Cynthia",0,1,0,0,0,0,0,1
110261,COMPSCI 378,Sketch Algorithms Massive Data,1,Computer Science,"Nelson,Jelani",0,3,0,0,0,0,0,3
110263,COMPSCI 380,Algorithms for Social Data,1,Computer Science,"Singer,Yaron",0,2,0,0,0,0,0,2
160961,COMPSCI 382,Natural Language Understanding,1,Computer Science,"Rush,Alexander Matthew",0,4,0,0,0,0,0,4
160963,COMPSCI 384,Robots and Dynamical Systems,1,Computer Science,"Kuindersma,Scott",0,3,0,0,0,0,0,3
160970,COMPSCI 386,Machine Learning,1,Computer Science,"Doshi-Velez,Finale",0,4,0,0,0,0,0,4
112960,COMPSCI 51,Intro to Computer Science II,1,Computer Science,"Shieber,Stuart M.",345,1,0,6,0,0,1,353
203578,COMPSCI 90NBR,Issues Intelligence Gathering,1,Computer Science,"Zittrain,Jonathan L.",1,0,0,0,0,0,0,1
113257,COMPSCI 91R,Supervised Reading and Researc,1,Computer Science,"Lewis,Harry R.",42,0,0,0,0,0,0,42
122591,CPB 91,Introduction to Research,1,Chemical & Physical Biology,"Samuels,Martin A.",16,0,0,0,0,0,0,16
159732,CPB 99B,Lab Research for Honors Thesis,1,Chemical & Physical Biology,"Samuels,Martin A.",11,0,0,0,0,0,0,11
108890,CULTBLF 19,Contemporary Muslim Societies,1,General Education,"Asani,Ali S.",87,0,0,1,0,0,0,88
120880,CULTBLF 23,From Hebrew Bible to Judaism,1,General Education,"Cohen,Shaye J.D.",365,0,0,0,0,0,0,365
122258,CULTBLF 31,"Saints, Heretics, and Atheists",1,General Education,"McDonough,Jeffrey K.",130,0,0,0,1,0,0,131
126199,CULTBLF 33,Study of East Asian Religions,1,General Education,"Robson,James",138,2,0,0,1,0,0,141
126004,CULTBLF 35,Classical Mythology,1,General Education,"Libby,Brigitte A. B.",180,0,0,2,0,0,0,182
123734,CULTBLF 42,Communism&Politics of Culture,1,General Education,"Bolton,Jonathan Hughes",9,0,0,1,0,0,0,10
108852,CULTBLF 55,The Enlightenment,1,General Education,"Engell,James",4,0,0,0,0,0,0,4
156302,CULTBLF 60,Religion in India,1,General Education,"Eck,Diana L.",19,2,0,0,0,0,0,21
159660,CZCH AB,Elementary Czech II,1,Slavic Languages & Literatures,"Tuckerova,Veronika",1,1,0,0,0,1,0,3
159716,CZCH BB,Intermediate Czech II,1,Slavic Languages & Literatures,"Tuckerova,Veronika",2,0,0,0,0,0,0,2
123797,CZCH CR,Advanced Czech,1,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,7,"Arch, Landscape & Urban Plan","Kayden,Jerold S.",0,1,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,1,"Arch, Landscape & Urban Plan",,0,0,0,0,0,0,0,0
117756,DESIGN 300,Reading and Research,14,"Arch, Landscape & Urban Plan","Malkawi,Ali",0,2,0,0,0,0,0,2
111709,DESIGN 304,Doctoral Dissertations,3,"Arch, Landscape & Urban Plan","Picon,Antoine",0,2,0,0,0,0,0,2
126385,DRB 310,Blood Stem Cell Development,1,Medical Sciences,"North,Trista Elizabeth",0,1,0,0,0,0,0,1
126386,DRB 311,Cardiovascular Development and,1,Medical Sciences,"Burns,Caroline Erter",0,1,0,0,0,0,0,1
126387,DRB 312,Epigenetic Modifications,1,Medical Sciences,"Meissner,Alexander",0,3,0,0,0,0,0,3
126388,DRB 313,Liver Development,1,Medical Sciences,"Goessling,Wolfram",0,2,0,0,0,0,0,2
126389,DRB 314,Devel & Reprogramming Neuronal,1,Medical Sciences,"Arlotta,Paola",0,4,0,0,0,0,0,4
126391,DRB 316,Stem Cells and Organ Size,1,Medical Sciences,"Camargo,Fernando D.",0,3,0,0,0,0,0,3
109351,DRB 318,Adult hippocampal neurogenesis,1,Medical Sciences,"Sahay,Amar",0,2,0,0,0,0,0,2
127403,DRB 320,Lung Regeneration and Lung Dis,1,Medical Sciences,"Rajagopal,Jayaraj",0,1,0,0,0,0,0,1
127739,DRB 321,Stem Cells and Neurodegenerati,1,Medical Sciences,"Rubin,Lee",0,3,0,0,0,0,0,3
107628,DRB 322,Regulation of Tissue Stem Cell,1,Medical Sciences,"Breault,David T.",0,1,0,0,0,0,0,1
109121,DRB 325,Tissue-Specific Stem Cells,1,Medical Sciences,"Wagers,Amy",0,1,0,0,0,0,0,1
109147,DRB 326,Epigenetic Regulation by Large,1,Medical Sciences,"Rinn,John L",0,3,0,0,0,0,0,3
160767,DRB 327,MicroRNA in dvlpmnt & disease,1,Medical Sciences,"Slack,Frank",0,3,0,0,0,0,0,3
122586,DRB 330QC,Experimental Approchs to Dev B,1,Medical Sciences,"Van Vactor,David",0,9,1,0,0,0,0,10
203888,E-PSCI 10,A Brief History of the Earth,1,Earth & Planetary Sciences,"Mitrovica,Jerry X.",21,0,0,0,1,0,0,22
114664,E-PSCI 109,Earth Resources & Environmnt,1,Earth & Planetary Sciences,"Shaw,John H.",27,0,0,0,0,0,0,27
122093,E-PSCI 133,Atmospheric Chemistry,1,Earth & Planetary Sciences,"Jacob,Daniel J.",16,0,0,0,1,0,0,17
204007,E-PSCI 138,Mysteries of Climate Dynamics,1,Earth & Planetary Sciences,"Farrell,Brian F.",6,0,0,0,0,0,0,6
108750,E-PSCI 162,Hydrology & Envir Geomechanics,1,Earth & Planetary Sciences,"Rice,James R.",2,1,0,1,0,0,0,4
120728,E-PSCI 174,Fieldwork in Earth Science,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",7,0,0,0,0,0,0,7
126103,E-PSCI 182,Stratigraphy and Sedimentology,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",6,6,0,0,0,0,0,12
126669,E-PSCI 189,Geobiological methods,1,Earth & Planetary Sciences,"Johnston,David T",6,1,0,0,0,0,0,7
119890,E-PSCI 231,Climate Dynamics,1,Earth & Planetary Sciences,"Tziperman,Eli",0,3,0,4,0,0,0,7
120783,E-PSCI 236,Environmental Modeling,1,Earth & Planetary Sciences,"Wofsy,Steven C.",1,4,0,4,0,0,0,9
119062,E-PSCI 237,Planetary Radiation & Climate,1,Earth & Planetary Sciences,"Wordsworth,Robin",1,5,0,0,0,0,0,6
146721,E-PSCI 241,Isotope Geochem/Planetary Evol,1,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,5,0,0,0,0,0,5
107945,E-PSCI 274,Field Geology,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",1,2,0,0,0,0,0,3
111685,E-PSCI 281,Great Papers in Earth Sciences,1,Earth & Planetary Sciences,"Huybers,Peter John",0,4,0,0,0,0,0,4
135034,E-PSCI 330,Climate Atmos Chem & Kinetics,1,Earth & Planetary Sciences,"Anderson,James G.",0,1,0,0,0,0,0,1
136675,E-PSCI 331,Atmospheric Chemistry,1,Earth & Planetary Sciences,"Jacob,Daniel J.",0,6,0,0,0,0,0,6
111964,E-PSCI 332,Dynamic Meteorology,1,Earth & Planetary Sciences,"Farrell,Brian F.",0,1,0,0,0,0,0,1
112465,E-PSCI 335,Climate Dynamics/Phys Oceanogr,1,Earth & Planetary Sciences,"Tziperman,Eli",0,4,0,0,0,0,0,4
119664,E-PSCI 336,Geophysical Fluid Dynamics,1,Earth & Planetary Sciences,"Tziperman,Eli",0,1,0,0,0,0,0,1
121682,E-PSCI 338,Atmospheric Chemistry,1,Earth & Planetary Sciences,"Wofsy,Steven C.",0,3,0,0,0,0,0,3
117893,E-PSCI 339,Biogeochemistry,1,Earth & Planetary Sciences,"Pearson,Ann",0,2,0,0,0,0,0,2
120356,E-PSCI 341,Isotope Geochemistry,1,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,3,0,0,0,0,0,3
121156,E-PSCI 342,Atmospheric & Climate Dynamics,1,Earth & Planetary Sciences,"Kuang,Zhiming",0,3,0,0,0,0,0,3
123215,E-PSCI 343,Analysis of Climate Record,1,Earth & Planetary Sciences,"Huybers,Peter John",0,3,0,0,0,0,0,3
118106,E-PSCI 344,Stable Isotope Geochemistry,1,Earth & Planetary Sciences,"Schrag,Daniel P.",0,2,0,0,0,0,0,2
118677,E-PSCI 345,Solid Earth Geochemistry,1,Earth & Planetary Sciences,"Langmuir,Charles",0,1,0,0,0,0,0,1
203360,E-PSCI 350,Planet Atmospheres & Climate,1,Earth & Planetary Sciences,"Wordsworth,Robin",0,1,0,0,0,0,0,1
111039,E-PSCI 362,Dynamo Theory Research Seminar,1,Earth & Planetary Sciences,"Bloxham,Jeremy",0,1,0,0,0,0,0,1
124143,E-PSCI 363,Earth & Environmental Process,1,Earth & Planetary Sciences,"Rice,James R.",0,2,0,0,0,0,0,2
203359,E-PSCI 366,Earthquake Seismology,1,Earth & Planetary Sciences,"Denolle,Marine A",0,2,0,0,0,0,0,2
113927,E-PSCI 367,Global Geodynamics,1,Earth & Planetary Sciences,"Mitrovica,Jerry X.",0,6,0,0,0,0,0,6
114453,E-PSCI 368,Seismology,1,Earth & Planetary Sciences,"Ishii,Miaki",0,1,0,0,0,0,0,1
121457,E-PSCI 369,Topics in Active Tectonics,1,Earth & Planetary Sciences,"Meade,Brendan J.",0,2,0,0,0,0,0,2
125317,E-PSCI 370,Structural Analysis,1,Earth & Planetary Sciences,"Shaw,John H.",0,3,0,0,0,0,0,3
110528,E-PSCI 380,Geology and Earth History,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",0,3,0,0,0,0,0,3
126101,E-PSCI 381,Isotope Geobio & Earth History,1,Earth & Planetary Sciences,"Johnston,David T",0,4,0,0,0,0,0,4
128224,E-PSCI 50,The Fluid Earth,1,Earth & Planetary Sciences,"Pearson,Ann",6,0,0,0,0,0,0,6
109527,E-PSCI 51,Planet Materials/Earth Resourc,1,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,0,0,0,0,0,0,0
108969,E-PSCI 56,Geobiology & History of Life,1,Earth & Planetary Sciences,"Johnston,David T",6,0,0,0,0,0,0,6
110761,E-PSCI 91,Supervised Reading & Research,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",2,0,0,0,0,0,0,2
159619,E-PSCI 99B,Tutorial - Senior Year,1,Earth & Planetary Sciences,"Macdonald,Francis Alexander",7,0,0,0,0,0,0,7
119754,EABS 245R,Ritual & Txt in Jpn Buddh Lit,1,East Asian Langs & Civ,"Abe,Ryuichi",0,1,0,0,0,0,0,1
125643,EABS 256R,Chinese Buddhist Texts,1,East Asian Langs & Civ,"Robson,James",0,1,0,0,0,0,0,1
117751,EABS 300,Reading and Research,1,East Asian Langs & Civ,"Abe,Ryuichi",0,2,0,0,0,0,0,2
117751,EABS 300,Reading and Research,2,East Asian Langs & Civ,"Robson,James",0,1,0,0,0,0,0,1
159550,EAFM 112,Global Japanese Cinema,1,East Asian Langs & Civ,"Zahlten,Alexander",29,1,0,0,0,0,0,30
203465,EAFM 160,Digital Humanities,1,East Asian Langs & Civ,"Kuriyama,Shigehisa",3,5,0,0,0,0,0,8
160719,EAFM 300,Reading and Research,3,East Asian Langs & Civ,"Yoda,Tomiko",0,1,0,0,0,0,0,1
204413,EASTD 151,Buddhist Art of Korea,1,East Asian Langs & Civ,"Stiller,Maya",0,5,0,1,0,0,0,6
130618,EASTD 195,Fighting Poverty in China,1,East Asian Langs & Civ,"Dillon,Nara",2,1,0,2,1,1,0,7
203782,EASTD 208,Understanding Religion,1,East Asian Langs & Civ,"Hardacre,Helen",1,1,1,0,0,0,0,3
152860,EASTD 90R,East Asian Language Tutorials,1,East Asian Langs & Civ,"Howell,David L",1,1,0,0,0,0,0,2
145419,EASTD 97AB,Intro E. Asia Issues & Methods,1,East Asian Langs & Civ,"Howell,David L",37,0,0,0,1,0,0,38
159890,EASTD 99B,Tutorial - Senior Year,1,East Asian Langs & Civ,"Howell,David L",6,0,0,0,0,0,0,6
108901,ECON 1010A,Intermediate Microeconomics,1,Economics,"Melitz,Marc J.",91,0,0,2,2,0,0,95
112062,ECON 1010B,Intermediate Macroeconomics,1,Economics,"Foote,Christopher L.",308,0,0,2,4,0,0,314
120172,ECON 1011B,Intermediate Macroeconomics: A,1,Economics,"Chodorow-Reich,Gabriel Isaac",59,0,1,1,0,0,0,61
203356,ECON 1025,From Gorbachev to Putin,1,Economics,"Boycko,Maxim",12,4,0,0,0,0,0,16
114133,ECON 1030,Psychology and Economics,1,Economics,"Strzalecki,Tomasz",69,0,1,2,3,0,0,75
123893,ECON 1050,"Strategy, Conflict, and",1,Economics,"Neugeboren,Robert",22,1,0,1,2,0,1,27
204433,ECON 1078,Analyzing Education Policy,1,Economics,"Goodman,Joshua Samuel",4,2,0,0,0,0,0,6
204412,ECON 1082,"Households, Firms, and Communi",1,Economics,"Breza,Emily L",23,0,0,0,0,0,0,23
109894,ECON 10B,Principles of Economics,1,Economics,"Mankiw,N. Gregory",570,0,0,3,0,0,0,573
123033,ECON 1123,Introduction to Econometrics,1,Economics,"Bruich,Gregory Alan",76,0,3,2,1,1,0,83
107811,ECON 1310,The Economy of China,1,Economics,"Cooper,Richard N.",42,0,0,0,0,0,0,42
204518,ECON 1338,Inequality and Poverty,1,Economics,"Pendakur,Krishna",41,0,1,3,2,0,0,47
124231,ECON 1389,Economics of Global Health,1,Economics,"McConnell,Margaret Anne",21,1,0,3,0,0,0,25
109969,ECON 1544,Foundations of International,1,Economics,"Gopinath,Gita",39,0,0,3,6,0,0,48
116133,ECON 1640,Industrial Organization,1,Economics,"Lee,Robin S.",28,0,0,0,0,0,0,28
111261,ECON 1661,Fundamentals of Environmental,1,Economics,"Stavins,Robert",45,0,1,2,0,0,0,48
117237,ECON 1745,Corporate Finance,1,Economics,"Opp,Marcus M.",87,0,0,9,6,1,0,103
156356,ECON 1759,Financial Sys & Central Bank,1,Economics,"Stein,Jeremy C.",51,0,0,7,3,0,1,62
112195,ECON 1818,Econ of Discontinuous Change,1,Economics,"Freeman,Richard B.",62,0,0,1,1,0,0,64
159877,ECON 2001B,"Resrch,Behavior in Games & Mrk",1,Economics,"Laibson,David I.",0,17,0,0,0,0,0,17
160586,ECON 2005HFB,Research in Contracts and Orgs,1,Economics,"Hart,Oliver",0,2,0,0,0,0,0,2
124139,ECON 2010B,Economic Theory,1,Economics,"Green,Jerry R.",2,32,0,0,0,0,0,34
159639,ECON 2010D,Economic Theory,1,Economics,"Farhi,Emmanuel",1,32,0,0,0,0,0,33
113615,ECON 2020B,Microeconomic Theory II,1,Economics,"Kohlberg,Elon",1,20,1,6,0,2,0,30
119960,ECON 2030,Psychology and Economics,1,Economics,"Laibson,David I.",13,20,0,6,0,0,0,39
204015,ECON 2034,Networks,1,Economics,"Golub,Benjamin",1,3,0,5,0,0,0,9
121331,ECON 2059,Decision Theory,1,Economics,"Strzalecki,Tomasz",1,2,0,0,0,0,0,3
160588,ECON 2087HFRB,Advanced Topics in Theory,1,Economics,"Strzalecki,Tomasz",1,4,0,0,0,0,0,5
115026,ECON 2120,Intro to Applied Econometrics,1,Economics,"Chamberlain,Gary",4,48,0,5,0,0,0,57
159891,ECON 2162B,Research in Econometrics,1,Economics,"Kasy,Maximilian",0,3,0,0,0,0,0,3
124933,ECON 2330,History and Human Capital,1,Economics,"Goldin,Claudia",3,19,1,4,1,0,0,28
160591,ECON 2332HFCB,Early-Stage Research in Econ D,1,Economics,"Rao,Gautam",0,9,0,0,0,0,0,9
156747,ECON 2335,Econ Divergence MidEast & Euro,1,Economics,"Chaney,Eric",2,6,0,2,0,0,0,10
160359,ECON 2338,Behavioral Development Economi,1,Economics,"Rao,Gautam",0,16,0,4,0,1,0,21
159920,ECON 2339RB,Economic History Lunch,1,Economics,"Goldin,Claudia",0,4,0,0,0,0,0,4
110240,ECON 2342,China Economy Seminar,1,Economics,"Freeman,Richard B.",0,0,0,2,0,0,0,2
160595,ECON 2390DHFB,Research in Economic Developme,1,Economics,"Kremer,Michael R.",0,1,0,0,0,0,0,1
156554,ECON 2392,The Pol Economy of Econ,1,Economics,,0,7,0,0,0,0,0,7
113835,ECON 2410,Adv Topics in Macroeconomics,1,Economics,"Chodorow-Reich,Gabriel Isaac",0,10,0,0,0,0,0,10
125372,ECON 2410A,Macro-Finance: Rational and Be,1,Economics,"Gabaix,Xavier",1,10,0,0,0,0,0,11
160597,ECON 2420HFB,Research in Macroeconomics,1,Economics,"Farhi,Emmanuel",0,17,0,0,0,0,0,17
203371,ECON 2421,Monetary and Fiscal Policy,1,Economics,"Farhi,Emmanuel",0,0,0,0,0,0,0,0
118658,ECON 2450B,Public Econ and Fiscal Policy,1,Economics,"Hendren,Nathaniel",0,20,0,2,0,0,0,22
121703,ECON 2460,Health Economics Workshop,1,Economics,"Cutler,David",0,8,0,0,0,0,0,8
126074,ECON 2465,Health Economics,1,Economics,"Cutler,David",1,8,0,2,0,0,0,11
159892,ECON 2480B,Research in Public Econ and,1,Economics,"Feldstein,Martin S.",0,12,0,0,0,0,0,12
110310,ECON 2510,Inside Gov: Making Public Pol,1,Economics,"Summers,Lawrence H.",17,5,1,4,0,0,0,27
120439,ECON 2530B,International Finance,1,Economics,"Gopinath,Gita",0,5,0,1,0,0,0,6
143462,ECON 2535,Adv Topics in Internationl Tra,1,Economics,"Melitz,Marc J.",0,6,0,0,0,0,0,6
160598,ECON 2540HFB,Research in International Econ,1,Economics,"Melitz,Marc J.",0,10,0,0,0,0,0,10
111407,ECON 2611,Industrial Organization II,1,Economics,"Kalouptsidi,Myrto",0,9,0,1,0,0,0,10
160600,ECON 2640HFB,Research in Industrial,1,Economics,"Pakes,Ariel",0,9,0,0,0,0,0,9
160601,ECON 2690HFB,EnvironEcon and Policy: Semina,1,Economics,"Stavins,Robert",0,3,0,0,0,0,0,3
110731,ECON 2725,Corporate Finance and Banking,1,Economics,"Sunderam,Adi",1,11,0,4,0,0,0,16
124076,ECON 2726,Theor & Empir Perspct on Entre,1,Economics,"Lerner,Josh",12,2,0,2,1,2,0,19
160603,ECON 2770HFB,Research in Financial Economic,1,Economics,"Campbell,John Y.",0,24,0,0,0,0,0,24
160605,ECON 2812HFB,Research in Labor Economics,1,Economics,"Katz,Lawrence F.",0,22,0,0,0,0,0,22
124078,ECON 2880,Economics of Science,1,Economics,"Freeman,Richard B.",1,1,0,0,0,0,0,2
122105,ECON 2888R,Econ of Science and Engineerin,1,Economics,"Freeman,Richard B.",14,0,0,0,0,0,0,14
160613,ECON 3336HFRB,Economic History Workshop,1,Economics,"Goldin,Claudia",0,1,0,0,0,0,0,1
160617,ECON 3450HFB,Public Econ and Fiscal Policy,1,Economics,"Hendren,Nathaniel",0,0,0,1,0,0,0,1
160623,ECON 3530HFB,The International Econ Worksho,1,Economics,"Antras,Pol",0,1,0,0,0,0,0,1
160630,ECON 3810CHFRB,The Labor Economics Workshop,1,Economics,"Katz,Lawrence F.",0,4,0,0,0,0,0,4
107827,ECON 910R,Supervised Reading and Researc,1,Economics,"Bruich,Gregory Alan",4,0,0,0,0,0,0,4
122752,ECON 970,Tutorial - Sophomore Year,1,Economics,"Poulsen,Jonas Karl",5,0,0,0,0,0,0,5
122752,ECON 970,Tutorial - Sophomore Year,T1,Economics,,7,0,0,0,0,0,0,7
122752,ECON 970,Tutorial - Sophomore Year,T10,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T11,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T12,Economics,,6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,T13,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T14,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T15,Economics,"Cramer,Judd N.L.",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T16,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T17,Economics,"Baranga,Thomas Hugh",4,0,0,0,0,0,0,4
122752,ECON 970,Tutorial - Sophomore Year,T18,Economics,,7,0,0,0,0,0,0,7
122752,ECON 970,Tutorial - Sophomore Year,T19,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T2,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T20,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T3,Economics,,6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,T4,Economics,,7,0,0,0,0,0,0,7
122752,ECON 970,Tutorial - Sophomore Year,T5,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T6,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T7,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T8,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T9,Economics,,7,0,0,0,0,0,0,7
156670,ECON 975B,Tutorial - Macroeconomics Theo,1,Economics,"Bruich,Gregory Alan",3,0,0,0,0,0,0,3
110116,ECON 980AA,Rise of Asia & World Economy,1,Economics,"Jorgenson,Dale W.",15,0,0,0,3,0,0,18
126777,ECON 980B,Education in the Economy,1,Economics,"Goldin,Claudia",14,0,0,0,0,0,0,14
156370,ECON 980CC,Readings on Market Imperfectio,1,Economics,"Hendren,Nathaniel",16,0,0,0,0,0,0,16
204014,ECON 980EE,The Behavioral Economics of Po,1,Economics,"Rao,Gautam",18,0,0,0,0,0,0,18
160356,ECON 980O,Measuring and Modeling Social,1,Economics,"Golub,Benjamin",17,0,0,0,1,0,0,18
126659,ECON 980S,The Historical Origins of Midd,1,Economics,"Chaney,Eric",14,0,0,0,2,0,0,16
107675,ECON 980W,Policy Options in Health,1,Economics,"Pakes,Ariel",9,0,0,0,0,0,0,9
203866,ECON 980Z,Behavioral Finance,1,Economics,"Stein,Jeremy C.",14,0,0,0,0,0,0,14
203999,ECON 985IB,Research in Behavioral and Exp,1,Economics,"Baranga,Thomas Hugh",4,0,0,0,0,0,0,4
204001,ECON 985JB,"Research in Finance, Market De",1,Economics,"Baranga,Thomas Hugh",5,0,0,0,0,0,0,5
160781,ECON 985RB,Research in Public Economics,1,Economics,"Bruich,Gregory Alan",5,0,0,0,0,0,0,5
160782,ECON 985SB,Research in Political Economy,1,Economics,"Poulsen,Jonas Karl",7,0,0,0,0,0,0,7
160783,ECON 985TB,Research in Economic Theory,1,Economics,"Libgober,Jonathan",7,0,0,0,0,0,0,7
204003,ECON 985VB,Research in International Trad,1,Economics,"Baranga,Thomas Hugh",9,0,0,0,0,0,0,9
204005,ECON 985WB,"Research in Labor Economics, L",1,Economics,"Baranga,Thomas Hugh",7,0,0,0,0,0,0,7
121184,ECON 990A,Tutorial - Senior Year,1,Economics,"Poulsen,Jonas Karl",2,0,0,0,0,0,0,2
160752,EMR 121,Native Americans 21st Century,1,"Ethnicity, Migration, Rights","Norman,Dennis Keith",3,0,0,0,0,0,0,3
203969,EMR 126,Amer History Before Columbus,1,"Ethnicity, Migration, Rights","Liebmann,Matthew",4,0,0,0,0,0,0,4
113170,EMREAS 13,Analyzing Politics,1,General Education,"Shepsle,Kenneth A.",24,0,0,0,1,0,0,25
144350,ENG-SCI 100HFA,Engineering Design Projects,1,Engineering Sciences,"Wood,Robert J.",4,0,0,0,0,0,0,4
160553,ENG-SCI 100HFB,Engineering Design Projects,1,Engineering Sciences,"Wood,Robert J.",45,0,0,0,0,0,0,45
121463,ENG-SCI 109,Earth Resources & Environment,1,Engineering Sciences,"Shaw,John H.",9,0,0,0,0,0,0,9
156287,ENG-SCI 111,Intro to Scientific Computing,1,Engineering Sciences,"Fai,Thomas",0,0,0,0,0,0,0,0
160454,ENG-SCI 112,Thermodynamics by Case Study,1,Engineering Sciences,"Martin,Scot T.",12,0,0,0,0,0,0,12
156427,ENG-SCI 115,Mathematical Modeling,1,Engineering Sciences,"Mahadevan,Lakshminarayanan",2,0,0,0,0,0,0,2
131270,ENG-SCI 120,Intro: Mechanics of Solids,1,Engineering Sciences,"Vlassak,Joost J.",43,0,0,0,0,0,0,43
144952,ENG-SCI 123,Fluid Mechanics/Transport Proc,1,Engineering Sciences,"Needleman,Daniel",50,0,0,0,0,0,0,50
133525,ENG-SCI 128,Computational Solid & Struc Me,1,Engineering Sciences,"Bertoldi,Katia",8,1,0,1,0,0,0,10
156496,ENG-SCI 133,Atmospheric Chemistry,1,Engineering Sciences,"Jacob,Daniel J.",4,0,0,0,0,0,0,4
116859,ENG-SCI 150,Probability with Engineering,1,Engineering Sciences,"Lu,Yue",53,0,1,0,0,0,0,54
156518,ENG-SCI 153,Laboratory Electronics,1,Engineering Sciences,"Hayes,Thomas C.",1,0,0,0,0,0,0,1
156518,ENG-SCI 153,Laboratory Electronics,2,Engineering Sciences,"Hayes,Thomas C.",2,0,0,0,0,0,0,2
143433,ENG-SCI 154,Electronic Devices and Circuit,1,Engineering Sciences,"Wei,Gu-Yeon",24,0,0,0,0,0,0,24
148148,ENG-SCI 156,Signals and Systems,1,Engineering Sciences,"Tarokh,Vahid",23,0,0,0,0,0,0,23
161263,ENG-SCI 166,State-of-the-art in EnvSci,1,Engineering Sciences,"Keutsch,Frank N",20,0,0,0,0,0,0,20
109356,ENG-SCI 177,Microfabrication Laboratory,1,Engineering Sciences,"Hu,Evelyn",10,3,0,0,0,0,0,13
108871,ENG-SCI 183,Introduction to Heat Transfer,1,Engineering Sciences,"Clarke,David",20,0,0,3,0,0,0,23
122566,ENG-SCI 20,How to Create Thng & Hv Thm Mt,1,Engineering Sciences,"Edwards,David A.",14,0,0,0,0,0,0,14
